URL,USERID,USERNAME,Comment,Sentiment
https://www.instagram.com/p/CNt1sCzhsBa/,55056133,maxvalentine1,@gtavares0,
https://www.instagram.com/p/CNt1sCzhsBa/,8047446386,andrea_gutierrez_hernandez,????????,
https://www.instagram.com/p/CNt1sCzhsBa/,9299963994,reel2reeltv,@reel2reelfitness,
https://www.instagram.com/p/CNt1sCzhsBa/,222592322,abovethemclouds,??,
https://www.instagram.com/p/CNt1sCzhsBa/,3612578006,breakerd_thats_on,@eric_luciano21 que haces aquí chico she,
https://www.instagram.com/p/CNt1sCzhsBa/,2025614390,kitty_kier,Patiently waiting .... ???,
https://www.instagram.com/p/CNt1sCzhsBa/,44943291,micmcfly,???,
https://www.instagram.com/p/CNt1sCzhsBa/,894791384,king_conter,Where’s side mirrors??,
https://www.instagram.com/p/CNt1sCzhsBa/,1522707452,luisfernan.27,??????????????,
https://www.instagram.com/p/CNt1sCzhsBa/,31063908,jaystudda,????????,
https://www.instagram.com/p/CNt1sCzhsBa/,21065858,ariel_cvo,And @ramtrucks watching #thecybertruck like your little famous fcker play with a real truck,
https://www.instagram.com/p/CNt1sCzhsBa/,40511065,organic.hair.doc,Such a terrible design... very disappointing,
https://www.instagram.com/p/CNt1sCzhsBa/,47604995636,iamnoone123456789101112131415,Time for all the virgins to take pictures like it's the second coming,
https://www.instagram.com/p/CNt1sCzhsBa/,3323954722,ethan.knorr,binkah,
https://www.instagram.com/p/CNt1sCzhsBa/,1731626730,_oliveira_raquel,"Esse carro, amei kkk @matheus_brasca_pessoa",
https://www.instagram.com/p/CNt1sCzhsBa/,1832574444,matheus_brasca_pessoa,@raquel_msk elon e sua veneração por carros com formato de geladeira,
https://www.instagram.com/p/CNt1sCzhsBa/,618338786,brandon.kinard,not bad mr. musk @elonmusk,
https://www.instagram.com/p/CNt1sCzhsBa/,262147707,danimonique,O carro que eu falei que a blogueira veiu em primeira mão @l13leao,
https://www.instagram.com/p/CNt1sCzhsBa/,497491129,gabrielelucarelli,Akita,
https://www.instagram.com/p/CNt1sCzhsBa/,5880746234,wilkakarine1,Se eu andar num desses vou me sentir jogando pubg,
https://www.instagram.com/p/CNt1sCzhsBa/,40953446865,dallasthomps,"Hey Elon can I have a Tesla limo, I can’t even afford a lego Death Star but I mean...",
https://www.instagram.com/p/CNt1sCzhsBa/,10896761425,shiiyeezus_artistry,?????????????????????,
https://www.instagram.com/p/CNt1sCzhsBa/,26337094,coffeyinchicago,So so so excited about this ????,
https://www.instagram.com/p/CNt1sCzhsBa/,3651589224,matador_matty,Can I buy one with dogecoin ????,
https://www.instagram.com/p/CNt1sCzhsBa/,3633365868,nadimi.arash,??? ???? help ?????? ??? ???? DNC5waf2ucdWeJsqwv1BzBmH7TxYCd1F1G,
https://www.instagram.com/p/CNt1sCzhsBa/,2312744600,bau_bull_mann,Future is coming ??,
https://www.instagram.com/p/CNt1sCzhsBa/,2209449780,zackandclaudia,#safemoon,
https://www.instagram.com/p/CNt1sCzhsBa/,37770645724,huxbel_,?? Shiba Inu coin to the moon ??,
https://www.instagram.com/p/CNt1sCzhsBa/,1967349572,i_neverknew_u,@imhimbaby_,
https://www.instagram.com/p/CNt1sCzhsBa/,6123200869,sam.ekhjr,??????????????????,
https://www.instagram.com/p/CNt1sCzhsBa/,5455126466,tesla_797,"@teslamotors,In Russia, the Tesla website and app stopped opening",
https://www.instagram.com/p/CNt1sCzhsBa/,5766053001,1.4x._,I'll buy with doge,
https://www.instagram.com/p/CNt1sCzhsBa/,1493053707,biacastellano20,@wesley.silvasph olha esse carro amor,
https://www.instagram.com/p/CNt1sCzhsBa/,1522238528,rackit_truck_racks,We’d love to design a rack for Cybertruck @elonofficiall,
https://www.instagram.com/p/CNt1sCzhsBa/,44358424542,zulzulalettin,Shiba to the moon??????,
https://www.instagram.com/p/CNt1sCzhsBa/,5384511539,neekoleetza,"A symbol of our dystopian future, in Giga Texas",
https://www.instagram.com/p/CNt1sCzhsBa/,2115121430,ume_assessoria,@joaoaudi olha esse carro kkk,
https://www.instagram.com/p/CNt1sCzhsBa/,580119742,joaoaudi,@ume_karol onde q encomenda? Eu quero Mozão... Carro tá tesla,
https://www.instagram.com/p/CNt1sCzhsBa/,21505484658,teslamotorsx,????????????,
https://www.instagram.com/p/CNt1sCzhsBa/,2154783247,teo__monza,#snl,
https://www.instagram.com/p/CNt1sCzhsBa/,2154783247,teo__monza,#elonmusk,
https://www.instagram.com/p/CNt1sCzhsBa/,2154783247,teo__monza,#shibainu,
https://www.instagram.com/p/CNt1sCzhsBa/,2154783247,teo__monza,#dogecoin,
https://www.instagram.com/p/CNt1sCzhsBa/,2154783247,teo__monza,#doge,
https://www.instagram.com/p/CNt1sCzhsBa/,1301467614,mattia_radaelli,Pls eleon tonight tell about dogecoin????????,
https://www.instagram.com/p/CNt1sCzhsBa/,1360815587,claudioliberto_,"@mattia_radaelli pls elon, i want to became billionaire like you??????",
https://www.instagram.com/p/CNt1sCzhsBa/,1653383523,matteofoglietti10,@mattia_radaelli pls elon  i Want milionaireeeeee i have a bank elon,
https://www.instagram.com/p/CNt1sCzhsBa/,47473212340,liamcrameer,"Go Check My Account Out and See What Great Products There Are At Even Better Prices - Im Not A Bot , I Just Want To Spread These Great Deals So Go Check It Out",
https://www.instagram.com/p/CNt1sCzhsBa/,9714992956,maryam.p.eskandari,"We have a charitable association that receives digital aid with the help of digital currencies, you can also contribute to charity. Address bitcoin 1TRs6HDsi9i7kSsPPgaYXrWqZkcJFud1f Address bitcoincash 16uGG9McWkMeXXjAwwNYDiHtR8VS7D92R Address litcoin LYZXJNcQZiMxxGmJBK1JKbKsbTzar44wdc",
https://www.instagram.com/p/CNt1sCzhsBa/,1823519553,cr_theprince,Safemoon ??,
https://www.instagram.com/p/CNt1sCzhsBa/,997227443,ludymk,Oh no... ??,
https://www.instagram.com/p/CNt1sCzhsBa/,303843250,1ukez,"The Lucid Air is far better than any Tesla, and I’m invested in both companies.",
https://www.instagram.com/p/CNt1sCzhsBa/,1295054012,yesimkayakoparan,??,
https://www.instagram.com/p/CNt1sCzhsBa/,4463525512,julia_soaarees,@higor.lima7,
https://www.instagram.com/p/CNt1sCzhsBa/,360998711,wangyahui.folder,AGAIN anothet tesla car accident in China today. The Tesla car crashed at speed 157 in to another car and the driver was killed at site. Please face this situation and DO SOMETHING. YOUR CAR HAS SERIOUS PROBLEM AND IT’S KILLNG PEOPLE.,
https://www.instagram.com/p/CNt1sCzhsBa/,1471973436,juliaaires11,@urraverageguy,
https://www.instagram.com/p/CNt1sCzhsBa/,11070861333,nietzschemarxfreudpabloetmoi,Doge truck,
https://www.instagram.com/p/CNt1sCzhsBa/,34376891669,_luanapaula__,????,
https://www.instagram.com/p/CNt1sCzhsBa/,46688101518,noahplessing,I'm Honest I don't Like It cause it looks To Futuristic but I like your new Roadster ????,
https://www.instagram.com/p/CNt1sCzhsBa/,195555706,jess.i88,Get outta my ceeerrr @dann_hannds,
https://www.instagram.com/p/CNt1sCzhsBa/,1081828491,victoriacampos.s,@caiohen_,
https://www.instagram.com/p/CNt1sCzhsBa/,404473452,caiohen_,@aethrav esse ai é pros fazendeiro cyberpunk ljkkk,
https://www.instagram.com/p/CNt1sCzhsBa/,404473452,caiohen_,@aethrav mto daora ??,
https://www.instagram.com/p/CNt1sCzhsBa/,47186174034,gotdoge.co,got doge?,
https://www.instagram.com/p/CNt1sCzhsBa/,1539659165,roberta.giuga,@brenno_mondin,
https://www.instagram.com/p/CNt1sCzhsBa/,1539659165,roberta.giuga,@brenno_mondin,
https://www.instagram.com/p/CNt1sCzhsBa/,323659554,brenno_mondin,@roberta.giuga shesh,
https://www.instagram.com/p/CNt1sCzhsBa/,2197047701,josii_klemann,@anderson.klemann  olha só??,
https://www.instagram.com/p/CNt1sCzhsBa/,1538433718,johnson_lf,????,
https://www.instagram.com/p/CNt1sCzhsBa/,472048017,amin_rahmati,safetesla??,
https://www.instagram.com/p/CNt1sCzhsBa/,45166462,edgardowning,Shameful!! https//www.wsj.com/articles/elon-musk-spacex-rocket-boca-chica-texas-starbase-11620353687?mod=mhp,
https://www.instagram.com/p/CNt1sCzhsBa/,32078530703,broke_ass_trading,Buying a Tesla with dogecoin soon ??,
https://www.instagram.com/p/CNt1sCzhsBa/,32078530703,broke_ass_trading,Look at that dogecoin ??????,
https://www.instagram.com/p/CNt1sCzhsBa/,173553888,mrnewlacess,??,
https://www.instagram.com/p/CNt1sCzhsBa/,268619630,atlantasuperagent,??,
https://www.instagram.com/p/CNt1sCzhsBa/,6060879638,denilsonjadson,@edukof,
https://www.instagram.com/p/CNt1sCzhsBa/,47322501339,on_chic_baby_clothes,Absolutely out of this world ??,
https://www.instagram.com/p/CNt1sCzhsBa/,2002126199,victoriabaltzermadsen,@___stampe____,
https://www.instagram.com/p/CNt1sCzhsBa/,34699787911,_bahrami__666,??????,
https://www.instagram.com/p/CNt1sCzhsBa/,257660244,ohhh_mar_e33,It’s not a cybertruck. It’s a cryptotruck,
https://www.instagram.com/p/CNt1sCzhsBa/,257660244,ohhh_mar_e33,If dogecoin hits $1 I’ll buy a Tesla,
https://www.instagram.com/p/CNt1sCzhsBa/,47834609298,tetd.nao,@tetd.nao ????,
https://www.instagram.com/p/CNt1sCzhsBa/,575697306,liloucianoofficial,??,
https://www.instagram.com/p/CNt1sCzhsBa/,5654070878,alahsobhanalah,?? ?? ??? ???? ?? ??? ???????,
https://www.instagram.com/p/CNt1sCzhsBa/,2311854943,wilsonwongcl,New meme of a black tesla car I can't break??????,
https://www.instagram.com/p/CNt1sCzhsBa/,47820483130,efuture_online,??????,
https://www.instagram.com/p/CNt1sCzhsBa/,46044914604,lollllllchar,PLS NO,
https://www.instagram.com/p/CNt1sCzhsBa/,46044914604,lollllllchar,WHAT IS THAT-,
https://www.instagram.com/p/CNt1sCzhsBa/,2038352501,iamheroo21,"Hello   I'm Ali, I've been trying for a few weeks to come up with an idea to solve the problem of charging Tesla car batteries, but unfortunately my message did not reach Mr. Musk.  My design is cheap and lovely for all people, rest assured that with this design, people welcome electric cars more than gasoline, it can even be used in other means of transportation.  Please let Mr. Musk know about my message,  And remember, Tesla means the new world, so I'm going to the new world Please answer me",
https://www.instagram.com/p/CNt1sCzhsBa/,1480682381,mohd_m_m_m,dogecoin ?????? to the moooooon,
https://www.instagram.com/p/CNt1sCzhsBa/,1742065001,kenned_vieira_,#SAFEMOON Elon ??,
https://www.instagram.com/p/CNt1sCzhsBa/,1742065001,kenned_vieira_,#SAFEMOON Elon ??,
https://www.instagram.com/p/CNt1sCzhsBa/,743390924,mtmgc1869,ELONGATE BUSSIN,
https://www.instagram.com/p/CNt1sCzhsBa/,46005278304,0youmii,"bir türk ???? giri?imci ve genci olarak @teslamotors firmas?na 4 tane önerim var 1. önerim istedi?in renk , ?ekil ve wallpaper seçip bir tu? ile araban?n vs arac?n rengini de?i?tirme .? 2. suya dü?en arac?n içinde 10 gün yetecek hava tüpleri konulmas? 3. e?lence paketinde ise ps5 , xbox gibi bu araçlara oyun konsollar? konulmal? ve yapay zeka ile kara ?im?ek gibi olmas?  4. ise olur mu bilmem ama ta??nabilir araba yapmak nas?l m? bir tu?la arada çanta vs olacak ve istedi?imiz yere kolayca part edip ( koyup ) yan?m?zda çok yer kaplamadan ta??yabilmek",
https://www.instagram.com/p/CNt1sCzhsBa/,45679160567,bob.ross980,Tesla is the future of driving??????,
https://www.instagram.com/p/CNt1sCzhsBa/,3268649451,michelemorselli4.0,Let’s go Tesla ......,
https://www.instagram.com/p/CNt1sCzhsBa/,1442441197,orl3on_01,Crazy ????????????????,
https://www.instagram.com/p/CNt1sCzhsBa/,1197317869,ayebromar,"im going to be at  35,270,089,626.1801 with hypercoin sooner or later!",
https://www.instagram.com/p/CNt1sCzhsBa/,46362345255,libertywalk8,@ayebromar pump this up @elonmusk??,
https://www.instagram.com/p/CNt1sCzhsBa/,47602102559,jobelaccountinsta,I want to marry this car????,
https://www.instagram.com/p/CNt1sCzhsBa/,44697909485,noah________ht,That nice no cap,
https://www.instagram.com/p/CNt1sCzhsBa/,45337063067,budussyoutfortommi,THIS IS SHAT,
https://www.instagram.com/p/CNt1sCzhsBa/,34221190300,rvvedvgvfrjrjrhrevsgegegt,Dogeeeeee??,
https://www.instagram.com/p/CNt1sCzhsBa/,47641075675,_tastenft,#shib #shibaswap #shibainu #shiba#shibainutoken,
https://www.instagram.com/p/CNt1sCzhsBa/,47641075675,_tastenft,#shib #shibaswap #shibainu #shiba#shibainutoken,
https://www.instagram.com/p/CNt1sCzhsBa/,45176898834,x_motor_schmiddi_x,Der trabant aus den osten war viel schöner als das,
https://www.instagram.com/p/CNt1sCzhsBa/,6589189751,_mehrshad1995,??,
https://www.instagram.com/p/CNt1sCzhsBa/,22640157947,pempathenduplama,Waiting...................????,
https://www.instagram.com/p/CNt1sCzhsBa/,7447243921,j_c_collecti0ns,@teslamotors please check DM,
https://www.instagram.com/p/CNt1sCzhsBa/,47433494731,rayyan.dar1,Will the windows be fixed,
https://www.instagram.com/p/CNt1sCzhsBa/,4473238680,mkhwani_mfundo,Doge coin ????????,
https://www.instagram.com/p/CNt1sCzhsBa/,8192176565,lyon12101,???????????,
https://www.instagram.com/p/CNt1sCzhsBa/,11308244241,ali_roshanali_0,????,
https://www.instagram.com/p/CNt1sCzhsBa/,46022823423,meow.coin,Can I buy with meowcoin? We have a 800 million dollar market cap.,
https://www.instagram.com/p/CNt1sCzhsBa/,45511371938,dogepoundgang8,I’m in love ?? with the troka ????????,
https://www.instagram.com/p/CNt1sCzhsBa/,1484008208,orlandodvf,@lac_2404 ja más nada,
https://www.instagram.com/p/CNt1sCzhsBa/,547754258,lac_2404,@orlandodvf mano lo tiene @elalfaeljefe  jajajaja el animaaaal??????????,
https://www.instagram.com/p/CNt1sCzhsBa/,435223920,johnkillenjr,@john_killen,
https://www.instagram.com/p/CNt1sCzhsBa/,47127614726,migueljacka,??,
https://www.instagram.com/p/CNt1sCzhsBa/,47419075529,okaradeniz1903,Dogeeee,
https://www.instagram.com/p/CNt1sCzhsBa/,35303363495,teslasuppliez,Name a better looking truck......I’ll wait,
https://www.instagram.com/p/CNt1sCzhsBa/,14495138533,love_mehrdad2022,??,
https://www.instagram.com/p/CNt1sCzhsBa/,14495138533,love_mehrdad2022,??,
https://www.instagram.com/p/CNt1sCzhsBa/,14495138533,love_mehrdad2022,??,
https://www.instagram.com/p/CNt1sCzhsBa/,14495138533,love_mehrdad2022,??,
https://www.instagram.com/p/CNt1sCzhsBa/,23395634,julipiscedda,??????,
https://www.instagram.com/p/CNt1sCzhsBa/,46220470173,saliherturk_665,@ceren.kaplan61 do?um gunun kutlu olsun kankam uluslar aras? olduk xjxndhd,
https://www.instagram.com/p/CNt1sCzhsBa/,46220470173,saliherturk_665,@ceren.kaplan61 bekle aklima geldikce yapxam,
https://www.instagram.com/p/CNt1sCzhsBa/,6269028606,vladhnitsa,??????,
https://www.instagram.com/p/CNt1sCzhsBa/,47428506840,patricia_larens,#shibainu,
https://www.instagram.com/p/CNt1sCzhsBa/,47428506840,patricia_larens,#shibainu,
https://www.instagram.com/p/CNt1sCzhsBa/,1153981129,cyberdoge.io,@lennartochoa,
https://www.instagram.com/p/CNt1sCzhsBa/,46128798848,acovidcreation,Hypercoin is blowing up,
https://www.instagram.com/p/CNt1sCzhsBa/,39041537763,ferrariporchebenz,I can’t believe I made enough to buy a Tesla using hypercoin @thehypercoin,
https://www.instagram.com/p/CNt1sCzhsBa/,39041537763,ferrariporchebenz,@thehypercoin is blowing up,
https://www.instagram.com/p/CNt1sCzhsBa/,6886482211,ori_talmor16,Sheesh,
https://www.instagram.com/p/CNt1sCzhsBa/,45154018547,4013.pablo,??????,
https://www.instagram.com/p/CNt1sCzhsBa/,8314888845,zeusakash13,Couple Friendly Hotel rooms @pie_rooms,
https://www.instagram.com/p/CNt1sCzhsBa/,8314888845,zeusakash13,Hourly basis Hotel rooms @pie_rooms,
https://www.instagram.com/p/CNt1sCzhsBa/,46455503701,aboutamir.ir,Cover doge elon,
https://www.instagram.com/p/CNt1sCzhsBa/,44923204381,https.ycarol,??,
https://www.instagram.com/p/CNt1sCzhsBa/,262461131,happy_and_relax.ed,"@teslamotors Tesla, I know how to increase the power reserve and travel comfort. Contact me!",
https://www.instagram.com/p/CNt1sCzhsBa/,44827318936,schwarzwaldrecords,The Hype is real.  Tesla = ????,
https://www.instagram.com/p/CNt1sCzhsBa/,44428647775,wolf.ddr,please help what you can(BTC)   bc1qzy3fpu2tnj7g0k43fkt0c27e69rgvaw8xjtt062npdmmka67gpysdl2f24,
https://www.instagram.com/p/CNt1sCzhsBa/,21124176,angelalucyliu,Oh Elon ?? I’m sure 6G will be powering that ??,
https://www.instagram.com/p/CNt1sCzhsBa/,42520102230,v_diarraft,"Hi. I do not know you see this message at all. I want to strive for a better life that I have always dreamed of. In Iran, the value of the dollar is so high that if I have only a few bitcoins, my dream life will come true. Is it possible for you to do me this favor and I will send you a photo of my life changes. I am married but have no children.We are not sick or have any particular problem, we just want to have a better life.  Please send BTC to the Bitcoin address 1MRE1mEuQCHryCDG2it36SpUkr7ApKaRJ5",
https://www.instagram.com/p/CNt1sCzhsBa/,3095752993,sahar.k360,Good????????????????,
https://www.instagram.com/p/CNt1sCzhsBa/,199574570,hamishcoulton,@kahlilcampbell,
https://www.instagram.com/p/CNt1sCzhsBa/,3023368169,jordanjetem,"Complex systems, in domains such as physics, biology, or sociology, are known to be prone to both path dependence and emergent behavior. What makes the behavior of the innovation butterfly different is market selection, along with biases in individual and group decision making within distributed innovation settings, which may influence the emergent behavior. Furthermore, managers in most fields of business endeavor to reduce uncertainty in order to better manage risk. In innovation settings, however, because success is based upon creativity, managers must actively embrace uncertainty. This leads to a management conundrum because innovation managers and management systems must encourage the potential for a butterfly effect but then must also learn how to cope with its aftermath.  Some butterflies can also unleash regime-altering emergent outcomes within an entire industry segment. Moreover, once these emergent outcomes begin to mature, and in some instances lead to disruptive innovations, they become extremely difficult to manage, Hence, shaping the innovation system before potential innovation butterfly's effects completely emerge is critical. #DeepLearning #PatternRecognition",
https://www.instagram.com/p/CNt1sCzhsBa/,6673015911,margoexecutivelifecoach,Lol this truck was so appreciative for the time..... ??,
https://www.instagram.com/p/CNt1sCzhsBa/,7764640722,ibrahim_ata11,Lan elon yeter lan yeter doge payla?ma art?k yeteeeeeeeer ne istiyon bizden,
https://www.instagram.com/p/CNt1sCzhsBa/,181667927,gally1808,@foursixtyjordan,
https://www.instagram.com/p/CNt1sCzhsBa/,233326562,mitus.jma,"???? WHAT IS HAPPENING IN COLOMBIA? ????   The Colombian government decided to present a Tax Reform in the middle of a pandemic, this implies raising taxes affecting thousands of Colombians (especially middle and lower class) as the costs of their basic needs would be very high.  Thousands of Colombians went out to demonstrate against this and they are being KILLED for exercising their constitutional rights. They are not allowed to march or protest, they are repressed and they cannot refute the corruption of the government. They are practically in a civil battle  ?????? The ESMAD has the order to attack the protesting citizens with everything. There are multiple cases of abuse of authority against human rights defenders, elderly, children, ALL. There are not enough shelters, doctors or defense teams for citizens. #comisioninteramericanadederechoshumanos #EuropeanCourtofHumanRights #amnistiainternacional #civilrightsdefenders #HumanRightsDefenders #humanrightswhithoutfrontiers #physiciansforhumanrights #globalrights #humanrights #SOS #Colombia #soscolombia #ColombiaAlertaRoja #ParoNacional #UribeDioLaOrden #duqueparelamasacre #DuqueRenuncie #NosEstánMatando",
https://www.instagram.com/p/CNt1sCzhsBa/,8150882614,haduken2018,Hope to see sooner Tesla boat and jetsky ??,
https://www.instagram.com/p/CNt1sCzhsBa/,331468350,hellorocketship,When your name is Thessla and you don’t have a Tesla yet to say Thessla is driving in her Tesla ??,
https://www.instagram.com/p/CNt1sCzhsBa/,5513500269,dabbinaladdin,Hurry up,
https://www.instagram.com/p/CNt1sCzhsBa/,6935112186,NOEcabannes,?,
https://www.instagram.com/p/CNt1sCzhsBa/,33472843804,activatedmillionaire,Who wants to get me a Tesla X?,
https://www.instagram.com/p/CNt1sCzhsBa/,4099157553,vahidalavi.official,#dogecoin???,
https://www.instagram.com/p/CNt1sCzhsBa/,45797206796,emilicrack09,Where is the Tesla Roasted? @grefg_official,
https://www.instagram.com/p/CNt1sCzhsBa/,3255190449,rasularash,??,
https://www.instagram.com/p/CNt1sCzhsBa/,8551065977,erman.cikar,Doge ile Tesla almak istiyordum..??,
https://www.instagram.com/p/CNt1sCzhsBa/,46093564267,ndnachhilfe,I just bought 2600€ Ampleforth Governance Token (FORTH),
https://www.instagram.com/p/CNt1sCzhsBa/,46141188808,abhineg.p,@tesla,
https://www.instagram.com/p/CNt1sCzhsBa/,7615089088,meghanrichqueen,Tesla brake failure??,
https://www.instagram.com/p/CNt1sCzhsBa/,45525504714,joycrick221,What has he done to dogecoin. ??. Its up 27%. I might invest after next tweet.,
https://www.instagram.com/p/CNt1sCzhsBa/,44574708037,neverfuckingquit23,????????,
https://www.instagram.com/p/CNt1sCzhsBa/,207141204,jackmichaelfox,"We're stuck here. This needs to be in my driveway. You have my order. Just saying,  Thanks",
https://www.instagram.com/p/CNt1sCzhsBa/,47479825346,__coxp.05__,good car??,
https://www.instagram.com/p/CNt1sCzhsBa/,279160694,callumhourigan,@alicewatt_ @beccawatt_ @emily_watt_  omg look at it ??,
https://www.instagram.com/p/CNt1sCzhsBa/,347118795,beccawatt_,@callumhourigan let’s not,
https://www.instagram.com/p/CNt1sCzhsBa/,5204330,emily_watt_,@callumhourigan imagine that beast crushing thru st Ives,
https://www.instagram.com/p/CNt1sCzhsBa/,4152410170,naseh_0_0,?? ????? ?? ?????? ??? ?????? ??,
https://www.instagram.com/p/CNt1sCzhsBa/,2242367474,arshiemami,#dog.#feg,
https://www.instagram.com/p/CNt1sCzhsBa/,4265789114,pinixive6,"@teslamotors Elon Musk is a cyberman, do you agree???????????",
https://www.instagram.com/p/CNt1sCzhsBa/,16938056,andreatemblador,@sgm5184 manifestando mi troca,
https://www.instagram.com/p/CNt1sCzhsBa/,47614090884,candance.mcmullen,What type of electricity does Tesla cars use,
https://www.instagram.com/p/CNt1sCzhsBa/,37452571243,lisaanun.arabiyyum.mubeen,??? ???? ?? ????? ??? ????? ?? ???????? ??????? ????? ???????? ??? ???????? ??? ??? ?????? ???? ????  ?????? ??? ????? ??????? ??????? ??????? ???? ??? ??????? ? ???? ?????? ??????? ??????? ??? ?????? ? ???? ??????? ???? ?????? ?? ???? ???????? ?? ???? ??????? ?????? ? ?????? ?????? ??????? ??? ? ????? ??? ????? ??? ?????? ??????? ? ????????? ?????? ?? ?????? ? ??? ???? ?????? ??? ????? ??? ????? ??????  ??????? 32/252 ???? ??? ??????? ?? ?????? ???? ????? ????????? ? ??????? ???????? ????????? ?????????? ? ??????? ??? ?????? ???? ?? ??? ?????? ?? ?????? ????? ?????? ???? ??????? . ??? ??? ??????? ??? ?????? ???? ????  ?? ???? ?? ????? ?????? ??????? ?? ?? ?????? ?? ???? ??? ???? ???? ?????? ?? ??????? ? ???? ?????? ?????? ? ?????? ??????? ???? ??????? ??? ???? ????? ??? ?? ???? ????? ????? ??????? ??????? ? ????? ????? ????? ??????? ??? ??????? ? ???? ????? ???? ??? ????? ??? ???? ?????? ? ?????? ????? ?????? ????? ????? ??????? ??? ?? ??????? ???? ????? ???? ? ??? ???? ????? ????  ??????? ? 111 ??? ????????? ???? ??? ???????? ????? ????? ?????? ??????? ???? ??????? ???? ?????? ???????? ?? ????? ???? ????? ??????? ? ???? ??? ???? ???????? ??? ????? ?? ?? ?????? ???????? ??????? ? ??????? ????????? ?? ???????? ??????????? ?? ??????? ??????? ? ??????????? ???????? ? ???? ?? ?????? ??? ???? ????? ????? ??????? ? ????????? ?? ??????? ?????? ????? ??? ?????? ? ??? ????? ? ???? ??? ??????? ? ?????? ?? ?????? ??? ??????? ???? ? ???? ??? ????? ?????????? ??? ?? ?????? ?????? ?? ??? ??????? ??????. (????? ????? ???????? 1/ 5),
https://www.instagram.com/p/CNt1sCzhsBa/,24827637504,sepigrafo,SOS Colombia #soscolombia,
https://www.instagram.com/p/CNt1sCzhsBa/,24827637504,sepigrafo,SOS Colombia #soscolombia,
https://www.instagram.com/p/CNt1sCzhsBa/,9665575563,goddess_revenger,??,
https://www.instagram.com/p/CNt1sCzhsBa/,29471086329,yfu_fccfxjgcjgvohcidig,https//9c131qb9kobscnfzp1naxjkfbb.hop.clickbank.net/,
https://www.instagram.com/p/CNt1sCzhsBa/,399279657,mastro.mentality,??,
https://www.instagram.com/p/CNt1sCzhsBa/,46154701168,copywriting.ita,hey if you want to support us follow our page @copywriting.ita ??,
https://www.instagram.com/p/CNt1sCzhsBa/,3429887882,oakyblack,@nandaamanu  olha o cybertruck,
https://www.instagram.com/p/CNt1sCzhsBa/,1306236607,sadrettinaydemir,Holo coin winwinnn????????,
https://www.instagram.com/p/CNt1sCzhsBa/,39168352249,elmalki222,"@teslamotors The process for your solar panel has not been anything but pain. I have put in my order over 4 month ago, the process got delays 2 month due to the project advisor fault. After calling, texting and emailing for 3 month due to no updates whatsoever, we got it going. Then was told that I have to wait for 8 moth for main panel upgrade then 2 moth after for installation of the panel. Really? It is taking 14 month for this process? I am still waiting for a supervisor to call me going on 4 weeks now, was told one week, then another because he is busy, then another because he lost his voice. The game of waiting goes on.......",
https://www.instagram.com/p/CNt1sCzhsBa/,5019625591,socialmediastrategist___,Nice Truck ????,
https://www.instagram.com/p/CNt1sCzhsBa/,44947759881,george_popescuu,Hau,
https://www.instagram.com/p/CNt1sCzhsBa/,26049119,pmoney1288,#dogecoin ?? #safemoon #elongate,
https://www.instagram.com/p/CNt1sCzhsBa/,2080702729,lafayettemobiledetailing,@_donald_chiasson_,
https://www.instagram.com/p/CNt1sCzhsBa/,611014271,hifilars,Genious ??,
https://www.instagram.com/p/CNt1sCzhsBa/,43354933990,sensodyneater,MMMMM THAT LIGHTS ????????,
https://www.instagram.com/p/CNt1sCzhsBa/,47444476858,saturday7991,"Another great withdrawals today!! 3,500 Really appreciate what you've done for me, You are the best and I promise to spread your good works @astor_fx_trader",
https://www.instagram.com/p/CNt1sCzhsBa/,31801971631,termlimits2024,This guy hates Tesla with a passion. We call him out on it but his his bias hatred is enabling him to loose followers. I think he lost out on investing and has regrets he didn’t make money like the rest of us @shadow_investing,
https://www.instagram.com/p/CNt1sCzhsBa/,1543994744,1ampaul,What do you think about Carnegie Clean Energies?,
https://www.instagram.com/p/CNt1sCzhsBa/,283652545,jochenbaur93,Cybertruck is so nice ! When i comes to the market ?,
https://www.instagram.com/p/CNt1sCzhsBa/,3291852587,ffrxyja,?????? @teslamotors,
https://www.instagram.com/p/CNt1sCzhsBa/,43611119719,thechampionlover,Futuristic,
https://www.instagram.com/p/CNt1sCzhsBa/,26438168978,kelongss,@putrioktavni_,
https://www.instagram.com/p/CNt1sCzhsBa/,2137562552,_aminalpha,"I wish I could ride one day, I wish I had a tesla. I wish tesla would award a car every year??????",
https://www.instagram.com/p/CNt1sCzhsBa/,46446634592,dogecoindon,"I can't wait to buy one with my #dogecoin earnings ... So spacious I can make love to my wife, girlfriend and my 3 million dollars #doge earnings in the back at the same time ?????? #couplegoals #life #art #love",
https://www.instagram.com/p/CNt1sCzhsBa/,47594070511,marishadreamss,??????,
https://www.instagram.com/p/CNt1sCzhsBa/,3143469170,sanyam__73,Can people with albinism drive tesla car,
https://www.instagram.com/p/CNt1sCzhsBa/,54050957,costalocksss,https//gofund.me/a0ba977e  sad story ???????,
https://www.instagram.com/p/CNt1sCzhsBa/,13780116892,kxmora_,can my mom have a tesla for mother’s day? pretty please,
https://www.instagram.com/p/CNt1sCzhsBa/,6368721358,paul.h.mueller,??,
